"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: nbRows","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.50","sample",1,1,1195376.640000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.90","sample",1,1,1275068.416000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.95","sample",1,1,1283457.024000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.99","sample",1,1,1308455.075840,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.999","sample",1,1,1541406.720000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.9999","sample",1,1,1541406.720000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p1.00","sample",1,1,1541406.720000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv","sample",1,400,1594621.952000,26046.867454,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.00","sample",1,1,1337982.976000,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.50","sample",1,1,1684013.056000,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.90","sample",1,1,1719664.640000,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.95","sample",1,1,1728053.248000,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.99","sample",1,1,1744809.492480,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.999","sample",1,1,1763704.832000,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.9999","sample",1,1,1763704.832000,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p1.00","sample",1,1,1763704.832000,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv","sample",1,400,1099840.880640,4517.562180,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.00","sample",1,1,1039138.816000,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.50","sample",1,1,1101004.800000,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.90","sample",1,1,1128058.060800,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.95","sample",1,1,1149134.438400,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.99","sample",1,1,1184848.936960,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.999","sample",1,1,1218445.312000,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.9999","sample",1,1,1218445.312000,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p1.00","sample",1,1,1218445.312000,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv","sample",1,400,1120759.971840,10132.714207,"us/op",,-1,true,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.00","sample",1,1,1084227.584000,NaN,"us/op",,-1,true,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.50","sample",1,1,1109393.408000,NaN,"us/op",,-1,true,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.90","sample",1,1,1140850.688000,NaN,"us/op",,-1,true,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.95","sample",1,1,1153433.600000,NaN,"us/op",,-1,true,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.99","sample",1,1,1446300.876800,NaN,"us/op",,-1,true,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.999","sample",1,1,1847590.912000,NaN,"us/op",,-1,true,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p0.9999","sample",1,1,1847590.912000,NaN,"us/op",,-1,true,8192,true,
"org.simpleflatmapper.JacksonCsvParserBenchmark.parseCsv:parseCsv·p1.00","sample",1,1,1847590.912000,NaN,"us/op",,-1,true,8192,true,
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,7761319,13.973605,0.286750,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,10.544000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,11.872000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,12.560000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,12.720000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,15.488000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,167.168000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,315.392000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,42860.544000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,7809669,13.907319,0.286154,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,10.384000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,11.808000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,12.464000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,12.720000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,16.480000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,174.080000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,327.680000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,49414.144000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,195084,2050.100721,1.068902,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,1933.312000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,2027.520000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,2041.856000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,2060.288000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,2801.664000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,2883.584000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,3053.533184,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,18644.992000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,195102,2049.881884,1.025109,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,1939.456000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,2027.520000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,2039.808000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,2054.144000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,2805.760000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,2863.104000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,2973.696000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,7528.448000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,11458206,17.729569,0.172380,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,14.992000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,16.352000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,17.024000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,17.280000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,21.792000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,130.688000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,235.520000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,36306.944000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,11112454,18.306117,0.176000,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,15.472000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,16.928000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,17.536000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,17.728000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,21.632000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,128.000000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,229.376000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,34340.864000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,194420,2057.090436,1.028361,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,1943.552000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,2033.664000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,2048.000000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,2062.336000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,2813.952000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,2867.200000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,2973.696000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,5849.088000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,194311,2058.248242,1.032354,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,1937.408000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,2035.712000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,2050.048000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,2062.336000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,2818.048000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,2879.488000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,2973.696000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,4390.912000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,823873,485.309460,0.265229,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,452.608000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,482.304000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,494.080000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,496.128000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,524.288000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,1349.632000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,1398.784000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,7217.152000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,731005,546.898097,0.321054,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,503.296000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,522.240000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,580.608000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,584.704000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,630.722560,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,1413.120000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,1468.416000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,12009.472000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,162844,2455.896167,1.257565,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,2265.088000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,2424.832000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,2449.408000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,2473.984000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,3227.648000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,3272.704000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,3492.157440,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,6676.480000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,160719,2488.479603,1.281979,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,2363.392000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,2457.600000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,2482.176000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,2510.848000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,3264.512000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,3309.568000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,3424.256000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,7053.312000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,8062,50929.153905,50.288615,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,48037.888000,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,50528.256000,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,52756.480000,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,52953.088000,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,53608.448000,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,55304.126464,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,68157.440000,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,68157.440000,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,7335,55671.299700,52.957620,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,52428.800000,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,55902.208000,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,57212.928000,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,57344.000000,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,57737.216000,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,60793.815040,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,80871.424000,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,80871.424000,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback","sample",1,9614,42343.672597,58.369742,"us/op",4,100000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.00","sample",1,1,40239.104000,NaN,"us/op",4,100000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.50","sample",1,1,42008.576000,NaN,"us/op",4,100000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.90","sample",1,1,43253.760000,NaN,"us/op",4,100000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.95","sample",1,1,44630.016000,NaN,"us/op",4,100000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.99","sample",1,1,51314.688000,NaN,"us/op",4,100000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.999","sample",1,1,60227.584000,NaN,"us/op",4,100000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p0.9999","sample",1,1,67502.080000,NaN,"us/op",4,100000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.mapCsvCallback:mapCsvCallback·p1.00","sample",1,1,67502.080000,NaN,"us/op",4,100000,true,8192,false,false
