"Benchmark","Percentile","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.95","sample",1,1,813.694976,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.99","sample",1,1,880.782868,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.999","sample",1,1,908.066816,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,908.066816,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p1.00","sample",1,1,908.066816,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","avgt","sample",1,400,1302.976266,9.108167,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1272.971264,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.50","sample",1,1,1285.554176,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1337.773261,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1421.659341,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1566.153114,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1805.647872,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1805.647872,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1805.647872,NaN,"ms/op",,,,true,
"UnivocityCsvParserBenchmark.parseCsv","avgt","sample",1,799,956.256692,1.008907,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.00","sample",1,1,941.621248,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.50","sample",1,1,954.204160,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.90","sample",1,1,965.738496,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.95","sample",1,1,976.224256,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,985.661440,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1006.632960,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1006.632960,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1006.632960,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","avgt","sample",1,400,1848.078500,6.036958,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1795.162112,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.50","sample",1,1,1847.590912,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1904.214016,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1910.505472,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1941.941780,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,2006.974464,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,2006.974464,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,2006.974464,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","avgt","sample",1,791,848.229051,6.795064,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.00","sample",1,1,813.694976,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.50","sample",1,1,832.569344,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.90","sample",1,1,872.415232,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.95","sample",1,1,935.329792,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1074.412913,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1493.172224,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1493.172224,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1493.172224,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","avgt","sample",1,400,1373.592617,20.953184,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1321.205760,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.50","sample",1,1,1340.080128,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1402.784973,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1543.503872,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,2151.342408,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,2281.701376,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,2281.701376,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,2281.701376,NaN,"ms/op",,true,64,true,
