"Benchmark","Percentile","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"SfmCsvParserBenchmark.parseCsvCallback","p0.00","sample",1,1,1111.490560,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.50","sample",1,1,1218.445312,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.90","sample",1,1,1501.560832,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.95","sample",1,1,1537.631846,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.99","sample",1,1,1549.795328,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.999","sample",1,1,1551.892480,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.9999","sample",1,1,1551.892480,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p1.00","sample",1,1,1551.892480,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","avgt","sample",1,800,749.094830,7.125375,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.00","sample",1,1,699.400192,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.50","sample",1,1,722.468864,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.90","sample",1,1,825.124454,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.95","sample",1,1,891.184742,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.99","sample",1,1,999.282442,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.999","sample",1,1,1098.907648,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.9999","sample",1,1,1098.907648,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p1.00","sample",1,1,1098.907648,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","avgt","sample",1,739,951.332282,10.064918,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.00","sample",1,1,890.241024,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.50","sample",1,1,919.601152,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.90","sample",1,1,1047.527424,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.95","sample",1,1,1109.393408,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.99","sample",1,1,1229.769933,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.999","sample",1,1,1677.721600,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.9999","sample",1,1,1677.721600,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p1.00","sample",1,1,1677.721600,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","avgt","sample",1,800,943.696118,0.802620,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.00","sample",1,1,931.135488,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.50","sample",1,1,941.621248,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.90","sample",1,1,954.204160,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.95","sample",1,1,958.398464,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.99","sample",1,1,961.544192,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.999","sample",1,1,975.175680,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.9999","sample",1,1,975.175680,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p1.00","sample",1,1,975.175680,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","avgt","sample",1,400,1382.657556,27.754347,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.00","sample",1,1,1149.239296,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.50","sample",1,1,1402.994688,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.90","sample",1,1,1564.265677,NaN,"ms/op",4,false,64,true,false
