"Benchmark","Percentile","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"SfmCsvParserBenchmark.parseCsvCallback","p0.00","sample",1,1,1778.384896,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.50","sample",1,1,2164.260864,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.90","sample",1,1,2273.312768,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.95","sample",1,1,2290.089984,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.99","sample",1,1,2302.672896,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.999","sample",1,1,2311.061504,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.9999","sample",1,1,2311.061504,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p1.00","sample",1,1,2311.061504,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","avgt","sample",1,666,1011.376743,11.691786,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.00","sample",1,1,929.038336,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.50","sample",1,1,964.689920,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.90","sample",1,1,1161.822208,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.95","sample",1,1,1203.031245,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.99","sample",1,1,1263.177564,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.999","sample",1,1,1417.674752,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.9999","sample",1,1,1417.674752,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p1.00","sample",1,1,1417.674752,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","avgt","sample",1,400,1479.184220,18.676120,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.00","sample",1,1,1283.457024,NaN,"ms/op",4,true,64,true,false
